DATES,OPEN,HIGH,LOW,CLOSE,VOLUME(BTC),VOLUME (CURRENCY),WEIGHTED PRICE,
12/27/17 5:00,16280.01,16350.03,16179.46,16320,270.85,4407608.59,16273.25,
12/27/17 6:00,16320,16480.52,16287.13,16300,507.38,8316225.82,16390.63,
12/27/17 7:00,16300,16400,16000,16160,562.51,9067508.98,16119.73,
12/27/17 8:00,16189.29,16234.77,15965,15980,459.05,7378906.81,16074.44,
12/27/17 9:00,15976.01,16143.11,15665,15800,960.53,15246382.45,15872.82,
12/27/17 10:00,15800,15914.57,15350,15600.24,781.93,12148286.29,15536.34,
12/27/17 11:00,15601.73,15764.89,15500,15655.55,413.38,6476513.48,15667.22,
12/27/17 12:00,15655.55,15914.38,15634.63,15860.01,395.48,6251484.04,15807.28,
12/27/17 13:00,15860.01,15888.65,15560.74,15801.95,695.91,10947517.07,15731.23,
12/27/17 14:00,15801.92,15820,15177.02,15277,947.47,14633861.58,15445.27,
12/27/17 15:00,15274.56,15360,15066.29,15296,974.81,14811373.76,15194.14,
12/27/17 16:00,15295.98,15365,14655.66,14700.26,1458.29,21856174.78,14987.49,
12/27/17 17:00,14711.77,14988.72,14484,14931.32,1064.67,15681206.35,14728.75,
12/27/17 18:00,14931.29,15139.17,14802.76,15029.99,703.36,10548970.22,14998.05,
12/27/17 19:00,15010.01,15249.99,14723,14825.01,582.19,8727312.64,14990.58,
12/27/17 20:00,14825.04,14979.96,14547,14723.52,953.47,14053270.66,14739.15,
12/27/17 21:00,14723.52,15214.96,14655.6,15116.62,563.77,8484905.01,15050.18,
12/27/17 22:00,15119.61,15450,15087.47,15299.98,550.47,8418643.67,15293.69,
12/27/17 23:00,15299.98,15483.22,15142.75,15364.93,264.88,4058839.7,15323.04,
12/28/17 0:00,15390.05,15474.19,15000,15146.56,443.2,6747897.06,15225.32,
12/28/17 1:00,15196.22,15413.43,15121.97,15413.43,195.85,2996982.45,15302.67,
12/28/17 2:00,15418.12,15444.61,14000,14249.98,1662.02,24123599.89,14514.61,
12/28/17 3:00,14200,14619.1,13941.75,14387.32,1279.11,18315313.8,14318.83,
12/28/17 4:00,14386.84,14708.91,14089.77,14407.26,541.16,7814690.54,14440.74,
12/28/17 5:00,14407.26,14530.01,13700,13750,1168.22,16372492.47,14014.93,
12/28/17 6:00,13738.79,14081.7,13700,13900,626.47,8718852.36,13917.38,
12/28/17 7:00,13902.89,14258.6,13868.65,14122.38,573.91,8136118.61,14176.65,
12/28/17 8:00,14149.86,14285.84,13906.99,14199.89,672.11,9458731.58,14073.2,
12/28/17 9:00,14223.04,14473.82,14119.59,14230,489.22,6999671.52,14307.78,
12/28/17 10:00,14243.08,14416.2,13500,13600,1181.05,16400007.21,13886,
12/28/17 11:00,13568.07,13966.21,13552.27,13947.94,844.71,11639307.41,13778.98,
12/28/17 12:00,13966.21,14223.04,13820,14149.08,618.69,8673901.43,14019.88,
12/28/17 13:00,14149.09,14365.81,14112.89,14219.97,434.52,6189075.17,14243.38,
12/28/17 14:00,14176.8,14365.81,13907.7,14276.89,545.96,7723194.47,14146.03,
12/28/17 15:00,14276.89,14573.05,14258.6,14260.72,590.66,8512152.69,14411.17,
12/28/17 16:00,14258.6,14372.75,13951.01,13985.89,739.45,10477219.76,14168.92,
12/28/17 17:00,13985.89,14172.31,13837.71,14097.82,631.09,8826053.88,13985.33,
12/28/17 18:00,14119.99,14143,13523.03,13553.32,775.34,10702910.01,13804.15,
12/28/17 19:00,13553.32,13993.61,13553.32,13955,742.55,10270251.1,13830.98,
12/28/17 20:00,13955,14100,13817.97,13866.36,378.52,5291567.05,13979.52,
12/28/17 21:00,13865.01,14055,13734.45,13900.9,599.88,8337939.71,13899.24,
12/28/17 22:00,13910,14262,13866.82,14129.85,483.53,6832726.05,14130.86,
12/28/17 23:00,14129.81,14500,14079.52,14470.07,339.98,4867922.33,14318.3,
12/29/17 0:00,14436.99,14515,14301.65,14336.01,650.06,9387252.55,14440.52,
12/29/17 1:00,14375,14473.82,14135,14420,451.78,6455613.7,14289.42,
12/29/17 2:00,14400.12,15026.19,14400,14999.97,1049.62,15471995.16,14740.57,
12/29/17 3:00,14945.01,14993.95,14740,14916.23,414.49,6166182.38,14876.56,
12/29/17 4:00,14916.03,15100,14799.04,14849.78,339.74,5073381.1,14933.2,
12/29/17 5:00,14801.84,15044.16,14745.66,14916.4,275.13,4100546.88,14904.04,
12/29/17 6:00,14916.41,15111,14873.41,14927.77,237.72,3568343.83,15010.68,
12/29/17 7:00,14926.47,14929.56,14510,14634.99,555.41,8145514.48,14665.9,
12/29/17 8:00,14635,14755.83,14407.64,14539.99,597.57,8723883.72,14598.86,
12/29/17 9:00,14540,14600,14200,14219.9,767.04,11039549.93,14392.33,
12/29/17 10:00,14257.95,14505.61,13998,14000,991.88,14104155.61,14219.68,
12/29/17 11:00,14000,14365.81,13998,14329.82,713.94,10141000.43,14204.26,
12/29/17 12:00,14329.82,14365.81,14046.58,14200,559.92,7936005.3,14173.42,
12/29/17 13:00,14200,14300,14014.65,14300,568.73,8064003.62,14178.9,
12/29/17 14:00,14267.7,14524.99,14267.7,14485.74,679.77,9816151.06,14440.39,
12/29/17 15:00,14499.6,14630,14299.71,14533.11,590.21,8540197.65,14469.77,
12/29/17 16:00,14533.11,14869.1,14485.01,14700.03,609.84,8976690.28,14719.8,
12/29/17 17:00,14732.4,14837.32,14546.28,14613.46,384.9,5648927.92,14676.21,
12/29/17 18:00,14547.58,14630.44,14473.82,14498,445.04,6471568.61,14541.6,
12/29/17 19:00,14511.7,14650,14437.72,14640,392.94,5712722.36,14538.34,
12/29/17 20:00,14639.99,14640,14330,14406.89,592.24,8571685.97,14473.29,
12/29/17 21:00,14405.87,14488.49,14221.99,14374.99,585.62,8390422.57,14327.34,
12/29/17 22:00,14371.43,14500,14280.11,14500,393.91,5677605.87,14413.63,
12/29/17 23:00,14498.99,14659.37,14329.98,14340,658.2,9544237.78,14500.5,
12/30/17 0:00,14351,14463.28,14081.72,14280,795.73,11335680.56,14245.61,
12/30/17 1:00,14280.01,14333.73,13668.42,13768.87,1114.04,15647996.69,14046.13,
12/30/17 2:00,13768.87,13768.87,13272.04,13526.29,2229.1,30188271.64,13542.78,
12/30/17 3:00,13548.86,13700,13330.01,13477.04,1063.54,14399653.37,13539.41,
12/30/17 4:00,13499.96,13589.05,13000,13050.42,1411.49,18758352.34,13289.79,
12/30/17 5:00,13042.02,13462.82,13020.37,13448.98,503.24,6704666.46,13323.11,
12/30/17 6:00,13448.97,13602.98,13379.97,13497.25,640.34,8649297.95,13507.25,
12/30/17 7:00,13465.17,13774.33,13404.94,13754.84,614.6,8370134.25,13618.93,
12/30/17 8:00,13754.83,13796.66,13496.48,13599,484.05,6621453.15,13679.4,
12/30/17 9:00,13599,13600,13329.3,13467.28,543.78,7326743.62,13473.69,
12/30/17 10:00,13469.96,13576.41,13196.57,13362.51,955.49,12777681.07,13372.92,
12/30/17 11:00,13362.42,13631.92,13232,13568.9,464.7,6272279.35,13497.34,
12/30/17 12:00,13568.9,13578.46,12616.62,12743.91,1716.83,22239544.25,12953.82,
12/30/17 13:00,12743.89,12775.08,12244.19,12758.36,1886.22,23591881.18,12507.47,
12/30/17 14:00,12775.07,13023.96,12435.93,12729.65,1428.3,18186414.36,12732.92,
12/30/17 15:00,12729.59,12789.48,12466.25,12695.24,750.7,9479752.96,12627.85,
12/30/17 16:00,12673.81,12699.81,12050,12299.69,1332.04,16431122.86,12335.33,
12/30/17 17:00,12299.68,12885,12229.41,12885,863.05,10855263.58,12577.81,
12/30/17 18:00,12887,12894.5,12585.13,12847.32,539.61,6875834.74,12742.31,
12/30/17 19:00,12847.27,13229.56,12793.23,13229.56,748.46,9758341.53,13037.88,
12/30/17 20:00,13229.46,13229.56,12839.05,13000,475.34,6176177.82,12993.16,
12/30/17 21:00,13000,13053,12814.04,13039.99,389.97,5054119.3,12960.39,
12/30/17 22:00,13039.86,13091.03,12857.14,12891.93,273.65,3560376.18,13010.78,
12/30/17 23:00,12891.93,13009.83,12546.24,12640,525.41,6724511.11,12798.6,
12/31/17 0:00,12640,13115.42,12491.21,13066.07,442.32,5649467.16,12772.21,
12/31/17 1:00,13066.08,13374.72,13000,13143.7,602.28,7939010.71,13181.56,
12/31/17 2:00,13126.67,13355.07,12998.07,13340.28,537.61,7089967.56,13187.9,
12/31/17 3:00,13337.11,13462.82,13053.36,13069.95,472.51,6269318.16,13268.15,
12/31/17 4:00,13066.41,13136.01,12926.6,12962.83,443.01,5774730.26,13035.27,
12/31/17 5:00,12976.61,13179.31,12807.03,12808,266.15,3466462.96,13024.37,
12/31/17 6:00,12808.36,12991.98,12673.85,12688.88,364.51,4654689.74,12769.76,
12/31/17 7:00,12688.87,13087.88,12660.91,13087.76,263.64,3409681.67,12932.94,
12/31/17 8:00,13037.74,13130.83,12648.48,12713.42,588.63,7558002.24,12840.03,
12/31/17 9:00,12713.43,12843.26,12567.01,12655.51,337.1,4279973.42,12696.62,
12/31/17 10:00,12655.51,12969.99,12598.78,12969.99,535.86,6899425.99,12875.35,
12/31/17 11:00,12970,13229.56,12951.72,13100,649.97,8524726.47,13115.58,
12/31/17 12:00,13100,13359,12938.39,13100,876.49,11532193.75,13157.28,
12/31/17 13:00,13100,13187,12967.92,13060.06,566.76,7418702.88,13089.65,
12/31/17 14:00,13061.36,13429.25,13061.36,13375,552.5,7344366.45,13292.98,
12/31/17 15:00,13375,13429.25,13168.14,13301.75,301.2,4015020.47,13329.96,
12/31/17 16:00,13351.01,14187.57,13301.78,14036.58,1673.17,23241071.63,13890.44,
12/31/17 17:00,14036.4,14081.7,13768.8,13987.64,566.86,7906635.33,13948.01,
12/31/17 18:00,13987.58,14006.33,13777.56,13808.19,217.31,3019932.44,13897.14,
12/31/17 19:00,13840.53,14049.78,13804.25,13949.61,207.96,2893770.91,13914.8,
12/31/17 20:00,13949.65,14296.06,13948.95,14111.28,362.94,5131341.66,14138.14,
12/31/17 21:00,14111.2,14166,13944.64,13977.47,263.54,3692298,14010.38,
12/31/17 22:00,14024.7,14050,13803.2,13937.95,267.85,3733250.64,13938.08,
12/31/17 23:00,13925,13999.98,13807.86,13880,223.24,3108603.97,13925.02,
1/1/18 0:00,13880,13906.37,13600.26,13668.52,275.56,3775585.1,13701.75,
1/1/18 1:00,13635.06,13704.42,13312.94,13355,393.34,5301694.27,13478.5,
1/1/18 2:00,13355,13536.88,13302.02,13429.08,194.33,2606049.56,13410.58,
1/1/18 3:00,13407.98,13640,13321.9,13481.73,317.54,4292315.7,13517.51,
1/1/18 4:00,13481.73,13699.14,13372.41,13697,457.69,6206675.87,13560.83,
1/1/18 5:00,13681.04,13697,13483.05,13569.99,209.56,2843623.18,13569.48,
1/1/18 6:00,13569.36,13940,13483,13875.82,386.6,5310397.36,13736.33,
1/1/18 7:00,13863.32,13941.75,13643.17,13660.56,135.8,1876014.37,13814.59,
1/1/18 8:00,13660.56,13778.38,13429.03,13499.9,138.62,1877952.92,13547.96,
1/1/18 9:00,13499.9,13667.93,13459.66,13612,111.39,1512192.41,13575.76,
1/1/18 10:00,13618.78,13618.81,13500,13548.46,135.67,1837874.26,13546.69,
1/1/18 11:00,13596.36,13596.36,13112.01,13303.35,527.37,6994628.19,13263.27,
1/1/18 12:00,13303.28,13409.2,13209.94,13250.35,423.82,5653072.95,13338.4,
1/1/18 13:00,13318.54,13318.54,13000,13118.56,660.19,8650921.84,13103.68,
1/1/18 14:00,13118.54,13229.56,12801.38,13229.56,713.11,9251999.57,12974.12,
1/1/18 15:00,13221.76,13362.35,13129.53,13276.78,405.52,5379552.73,13265.97,
1/1/18 16:00,13276,13283.76,13032.84,13051.36,356.39,4686490.53,13149.86,
1/1/18 17:00,13052.35,13249.65,13052.35,13085.99,145.76,1919055.11,13165.79,
1/1/18 18:00,13063.5,13328.65,13040.46,13189.36,121.08,1599624.21,13211.26,
1/1/18 19:00,13189.08,13300,13099.34,13271.26,226.1,2983658.12,13196.38,
1/1/18 20:00,13271.26,13558.8,13256.76,13444,456.87,6130302.07,13417.95,
1/1/18 21:00,13444,13734.44,13444,13534.98,381.66,5192096.42,13603.81,
1/1/18 22:00,13532.87,13660,13466.79,13478.5,219.85,2982256.58,13565.21,
1/1/18 23:00,13496.39,13520.11,13372.33,13443.41,294.23,3951685.12,13430.69,
1/2/18 0:00,13394.2,13918.01,13394.2,13798.22,608.56,8360227.09,13737.64,
1/2/18 1:00,13794.58,13860,13631.95,13631.95,304.13,4176381.09,13732.43,
1/2/18 2:00,13631.95,13676.61,13462.82,13550.29,619.53,8408104.53,13571.68,
1/2/18 3:00,13572.03,13572.03,13295.79,13359.98,456.02,6113121.36,13405.5,
1/2/18 4:00,13355.78,13393.97,12910.58,13155.92,1040.48,13640232.98,13109.62,
1/2/18 5:00,13118.1,13196.57,12999.26,13154.19,707.77,9254722.82,13075.94,
1/2/18 6:00,13154.18,13378.42,13066.27,13370,344.86,4574449.55,13264.83,
1/2/18 7:00,13370,13429.25,13226.33,13424.01,303.44,4050590.52,13349,
1/2/18 8:00,13424.01,13588.53,13378.51,13437.71,553.55,7458911.82,13474.74,
1/2/18 9:00,13417.21,13642,13417.21,13571.39,710.36,9632526.36,13560.05,
1/2/18 10:00,13571.39,13700.2,13534.18,13650.18,395.2,5397468.19,13657.71,
1/2/18 11:00,13687.52,13687.63,13503.65,13578.8,227.01,3081259.25,13573.3,
1/2/18 12:00,13578.8,13683.69,13519.59,13630.98,266.17,3623645.88,13614.06,
1/2/18 13:00,13589.31,14073.74,13560.72,14010.53,1099.86,15277575.96,13890.43,
1/2/18 14:00,13978.83,14019.21,13811,13847.03,488.9,6794341.8,13897.31,
1/2/18 15:00,13834.05,13907.38,13647.54,13714.88,372.43,5117453.23,13740.67,
1/2/18 16:00,13714.82,13931.41,13650,13689.09,331.44,4571358.65,13792.27,
1/2/18 17:00,13693.65,13920,13645.29,13905,504.41,6958614.75,13795.52,
1/2/18 18:00,13909.75,14780.26,13872.87,14596.11,2100.86,30228847.31,14388.77,
1/2/18 19:00,14596.68,15257.53,14570.45,14815,1688.28,25282969.29,14975.6,
1/2/18 20:00,14836,15200,14815,14839.76,838.96,12625062.95,15048.4,
1/2/18 21:00,14839.76,15000,14700,14802,653.1,9675697.64,14815.12,
1/2/18 22:00,14802,15026.19,14727.51,14787,412.67,6135508.41,14867.94,
1/2/18 23:00,14783.55,14914.05,14582.64,14678.94,1271.7,18699772.64,14704.54,
1/3/18 0:00,14670.96,15015.24,14574.03,14848.91,714.12,10561076.41,14788.93,
1/3/18 1:00,14800.21,14884.62,14700.68,14750.01,259.38,3835715.46,14788.21,
1/3/18 2:00,14756.19,15045.09,14700,14956.6,582.52,8652093.66,14852.97,
1/3/18 3:00,14960.74,15227,14839.76,14861.15,514.38,7762739.17,15091.39,
1/3/18 4:00,14860.13,15150,14851.03,15072.85,190.23,2859695.05,15033.03,
1/3/18 5:00,15072.85,15145,14979.01,15025.18,265.78,3999761.84,15049.09,
1/3/18 6:00,15025.42,15385,15004.36,15370,557.28,8461219.1,15183.05,
1/3/18 7:00,15370,15400,15209.95,15241.27,221.84,3400399.04,15328.15,
1/3/18 8:00,15286.52,15500,15070.97,15075.19,718.54,10958629.1,15251.19,
1/3/18 9:00,15075.04,15126.73,14767.47,14812.6,588.76,8783846.29,14919.26,
1/3/18 10:00,14839.96,14936.95,14546.28,14735.27,619.68,9117317.76,14712.95,
1/3/18 11:00,14730,14914.05,14723.5,14914.05,397.45,5895186.97,14832.4,
1/3/18 12:00,14907.72,14951.34,14582.74,14601.08,389.84,5775334.88,14814.77,
1/3/18 13:00,14600.01,14988.72,14600,14972.99,555.47,8248374.16,14849.48,
1/3/18 14:00,14972.99,15101.41,14843.1,14847.83,744.98,11160629.38,14981.15,
1/3/18 15:00,14888,15133.59,14859.39,15133.59,398.22,5987923.63,15036.58,
1/3/18 16:00,15126.29,15241.45,15080.21,15111,448.73,6807433.28,15170.4,
1/3/18 17:00,15111,15194.61,14873.67,14921.06,648.66,9746806.18,15026.02,
1/3/18 18:00,14921.05,14985.67,14780,14834.3,562.12,8373326.06,14896.03,
1/3/18 19:00,14822.12,14941.68,14751.9,14761.42,480.27,7124603.15,14834.51,
1/3/18 20:00,14761.42,15035,14732.43,14999.88,542.32,8049656.04,14843.12,
1/3/18 21:00,14948,15099.17,14921,15074.97,564.22,8460506.45,14995.11,
1/3/18 22:00,15027.1,15074.97,14802.43,14821.57,754.51,11283187.1,14954.33,
1/3/18 23:00,14821.57,15170.52,14788.03,15155.62,555.71,8333953.58,14996.9,
1/4/18 0:00,15155.62,15180.27,15000,15103.97,426.15,6442120.07,15117.19,
1/4/18 1:00,15150.67,15396.68,14963.69,15350.06,786.05,11923103.1,15168.36,
1/4/18 2:00,15350.06,15430.27,15190.29,15250,644.85,9876398.29,15315.92,
1/4/18 3:00,15250,15295.76,15063.76,15065.88,273.76,4156567.31,15182.98,
1/4/18 4:00,15065.86,15076.27,14839.56,14904.59,496.57,7417740.2,14938.02,
1/4/18 5:00,14949.9,15000,14802.76,14901.06,325.17,4846543.48,14904.53,
1/4/18 6:00,14901.06,15105.99,14844.28,14850,499.79,7493812.27,14994.05,
1/4/18 7:00,14850,14941.75,14729.02,14818.52,625.38,9276647.2,14833.61,
1/4/18 8:00,14838.24,14900,14337.4,14338.36,1044.12,15196126.02,14554.04,
1/4/18 9:00,14337.41,14546.28,14192.37,14511.09,683.72,9839744.42,14391.54,
1/4/18 10:00,14476.46,14655.65,14400.04,14429.71,691.81,10045736.99,14521.01,
1/4/18 11:00,14418.95,14605,14335.42,14567.81,334.68,4838788.12,14457.74,
1/4/18 12:00,14566.56,14605,14258.6,14400.04,572.11,8265671.01,14447.69,
1/4/18 13:00,14413.66,14653.78,14400,14575.48,566.76,8230632.77,14522.22,
1/4/18 14:00,14600.21,14765.84,14509.7,14641.1,542.79,7932192.12,14613.69,
1/4/18 15:00,14641.01,14716.69,14500,14551.29,766.08,11179647.08,14593.25,
1/4/18 16:00,14551.36,14600,14401.74,14522,652.02,9466536.41,14518.89,
1/4/18 17:00,14522.26,14720,14500.62,14716,471.04,6901328.09,14651.41,
1/4/18 18:00,14717.47,14951.34,14710,14780.4,855.38,12713295.99,14862.68,
1/4/18 19:00,14781.45,15061.3,14773.67,14972.38,1018.08,15207876.71,14937.75,
1/4/18 20:00,15005,15101.41,14836.04,14850,1037.13,15568648.58,15011.28,
1/4/18 21:00,14855.86,15079.42,14800,14893.34,614.35,9179982.79,14942.64,
1/4/18 22:00,14893.34,15139.17,14816.68,15029,620.38,9277297.52,14954.16,
1/4/18 23:00,15029,15200.52,14930.44,15143.67,455.85,6883807.95,15100.91,
1/5/18 0:00,15143.67,15199.98,14900,15057.6,317.91,4775680.6,15022.28,
1/5/18 1:00,15045.88,15172.89,14958.04,15096.99,358.43,5402904.27,15073.86,
1/5/18 2:00,15096.99,15242.91,15063.11,15105.07,589.12,8927598.73,15154.02,
1/5/18 3:00,15100.03,15136.5,14914.16,14951.06,331.53,4972833.73,14999.84,
1/5/18 4:00,14951.06,15053.09,14810,14950,426.5,6377664.79,14953.39,
1/5/18 5:00,14958.04,15090.23,14857.2,15020,259.24,3878069.78,14959.18,
1/5/18 6:00,15059.06,15066.68,14914.77,14985.09,257.99,3869944.34,15000.18,
1/5/18 7:00,14976.4,14976.4,14826.57,14919.44,283.82,4232867.42,14914.02,
1/5/18 8:00,14939,15500,14921.76,15490.9,1036.28,15784536.3,15231.85,
1/5/18 9:00,15490.04,15994.05,15490.04,15846.7,1814.01,28584526.65,15757.66,
1/5/18 10:00,15818.3,16189,15751.73,16028,965.24,15433082.13,15988.87,
1/5/18 11:00,16028,16113.73,15756.22,16034.93,959.4,15282979.39,15929.72,
1/5/18 12:00,16034.93,16035,15735.99,15879.87,368.75,5870933.42,15920.97,
1/5/18 13:00,15854,16026,15791.95,15995,427.89,6818389.22,15934.83,
1/5/18 14:00,15994.93,16100,15850,15983.02,408.49,6541785.49,16014.52,
1/5/18 15:00,15985,16038.8,15896.47,15969.11,540.23,8627371.39,15969.84,
1/5/18 16:00,15981.21,16299,15981.21,16249.97,1155.53,18690575.45,16174.87,
1/5/18 17:00,16250,16488.2,16164.25,16361.99,1126.95,18419249.47,16344.39,
1/5/18 18:00,16363.71,16532.99,16299.17,16367.42,616.61,10128320.23,16425.75,
1/5/18 19:00,16367.42,16486.58,16194.98,16442,503.39,8223844.57,16337.02,
1/5/18 20:00,16442.27,16563.03,16301,16555.04,522.33,8579962.64,16426.27,
1/5/18 21:00,16563.03,16908,16497.04,16702,1194.56,20013040.59,16753.45,
1/5/18 22:00,16702,17200,16681.72,16920,1014.27,17206624.57,16964.58,
1/5/18 23:00,16919.96,17100,16798.27,16928,770.43,13053107.69,16942.57,
1/6/18 0:00,16927.99,16950.19,16600,16939.44,649.41,10860952,16724.33,
1/6/18 1:00,16921.02,17044.41,16843.31,17044.41,698.89,11859120.47,16968.41,
1/6/18 2:00,17047,17087,16565,16565,512.91,8629386.37,16824.5,
1/6/18 3:00,16565,16750,16502.68,16547.81,353.45,5881775.83,16640.91,
1/6/18 4:00,16566.68,16686.75,16398.43,16590.26,296.57,4900895.13,16525.5,
1/6/18 5:00,16590.26,16699.9,16450,16612.71,418.3,6940447.13,16592.01,
1/6/18 6:00,16632.99,16668.62,16503.86,16529.6,541.64,8982973.1,16584.82,
1/6/18 7:00,16529,16544.62,16316.74,16514.42,527.34,8662949.22,16427.76,
1/6/18 8:00,16500,16602.15,16388.21,16419.9,304.12,5006232.68,16461.36,
1/6/18 9:00,16390.02,16531.31,16320,16353.99,381.59,6271835.66,16435.96,
1/6/18 10:00,16353.99,16692,16347.75,16688,337.12,5585714.53,16569.08,
1/6/18 11:00,16688.05,16720,16473,16546.27,374.44,6221855.45,16616.38,
1/6/18 12:00,16495.6,16566.3,16235.46,16281.12,307.49,5043722.61,16402.75,
1/6/18 13:00,16307.33,16404.75,16220,16281.62,653.68,10670969.94,16324.52,
1/6/18 14:00,16281.29,16544.98,16247.99,16477.88,318.08,5229829.9,16442,
1/6/18 15:00,16450.98,16645.95,16447.99,16592.53,295.43,4900908.12,16588.99,
1/6/18 16:00,16592.53,16939.44,16520,16853.99,418,6993678.67,16731.4,
1/6/18 17:00,16853.99,16904.97,16720,16838.53,223.68,3760921.16,16813.48,
1/6/18 18:00,16858.17,16984,16680,16772.83,276.73,4662322.7,16847.86,
1/6/18 19:00,16759.01,16799.99,16650,16661.2,166.79,2788931.8,16721.14,
1/6/18 20:00,16710.5,16911.9,16645.95,16840.12,301.57,5060884.68,16781.75,
1/6/18 21:00,16849.17,16864.52,16751.16,16843,292.64,4919953.77,16812.48,
1/6/18 22:00,16864.52,17234.99,16843,17060.77,678.92,11606057.59,17095.01,
1/6/18 23:00,17071.71,17198.97,17026.64,17149.67,172.24,2947276.02,17111.69,
1/7/18 0:00,17142.43,17149.97,16950,17019.44,265.35,4514705.62,17014.16,
1/7/18 1:00,17019.44,17049.32,16880.01,17027.75,248.21,4211460.09,16967.03,
1/7/18 2:00,17019.01,17032.54,16790,16799.99,212.05,3580956.68,16887.7,
1/7/18 3:00,16799.98,16843.05,16667,16731.61,252.51,4228360.58,16745.47,
1/7/18 4:00,16716.3,16797.79,16579.03,16634.51,240.78,4015284.85,16676.44,
1/7/18 5:00,16634.51,16882.81,16580.83,16649.4,324.3,5426179.17,16732.03,
1/7/18 6:00,16644,16672,16400,16425.01,279.38,4621606.4,16542.64,
1/7/18 7:00,16425.01,16761.26,16425,16738.99,239.09,3960712.4,16565.96,
1/7/18 8:00,16738.99,16855.06,16730,16749.3,236.91,3977947.79,16790.74,
1/7/18 9:00,16749.3,16805.82,16629.76,16640,220.16,3680132.38,16715.61,
1/7/18 10:00,16640,16818.05,16626.83,16787.44,130.68,2187758.89,16741.52,
1/7/18 11:00,16785.1,16802.6,16644.86,16660.13,226.12,3778040.7,16708.4,
1/7/18 12:00,16660,16697.1,16416.56,16416.56,496.03,8201375.08,16533.91,
1/7/18 13:00,16416.56,16516.8,16311,16409.05,590.35,9685850.85,16406.93,
1/7/18 14:00,16400.06,16600,16365.57,16511.76,275.31,4548312.91,16520.61,
1/7/18 15:00,16511.77,16559.68,16383.41,16443,292.77,4818840.53,16459.58,
1/7/18 16:00,16427.63,16470.9,16074.12,16100,1037.34,16808295.74,16203.29,
1/7/18 17:00,16076.43,16200,15707.16,15850.01,826.5,13179040.37,15945.59,
1/7/18 18:00,15850.01,16114.29,15717.27,16093.08,708.51,11290136.69,15935.11,
1/7/18 19:00,16097.51,16194.98,16050.07,16111,293.8,4736937.85,16122.99,
1/7/18 20:00,16111,16190,15987.22,16190,244.74,3930961.73,16061.59,
1/7/18 21:00,16190.01,16335.58,16139.94,16174.83,260.95,4240343.61,16249.47,
1/7/18 22:00,16174.98,16521.66,16148.06,16449.87,355.11,5824403.73,16401.68,
1/7/18 23:00,16439.43,16449.99,16114.3,16124.02,375.87,6107449.51,16248.71,
1/8/18 0:00,16173.98,16300,15954.16,15956.66,494.14,7978847.8,16147.02,
1/8/18 1:00,15961.98,16034.22,15716.93,15895,467.66,7416060.28,15857.73,
1/8/18 2:00,15895,16080,15778.76,15969.99,434.86,6923460.04,15921.27,
1/8/18 3:00,15969.99,15970,15544.99,15654.83,711.96,11164364.48,15681.18,
1/8/18 4:00,15605.3,15826.68,15553.42,15699.77,279.36,4392266.35,15722.47,
1/8/18 5:00,15690.69,15994.05,15534.11,15895.21,422.18,6684260.11,15832.88,
1/8/18 6:00,15910.16,15974.9,15751.64,15809.99,243.28,3858461.34,15860.34,
1/8/18 7:00,15809.99,15934,15764.49,15843.81,520.78,8258806.98,15858.44,
1/8/18 8:00,15844.6,15883.9,15329.36,15479.58,716.43,11153618.26,15568.32,
1/8/18 9:00,15440,15989,15165,15165,1117.1,17220921.98,15415.74,
1/8/18 10:00,15164,15359.87,15156,15359.6,717.9,10949568.55,15252.29,
1/8/18 11:00,15359.26,15470.41,15311.26,15448.98,372.35,5737450.83,15408.89,
1/8/18 12:00,15459.99,15483.23,15250,15352.73,385.91,5931108.12,15369.14,
1/8/18 13:00,15352.72,15400,14620,14889.46,1779.18,26503676.84,14896.54,
1/8/18 14:00,14879.9,14899.27,14300.02,14372.78,1496.84,21897959.98,14629.44,
1/8/18 15:00,14372.77,14750,13900,14500,2267.53,32699088.32,14420.55,
1/8/18 16:00,14500,14951.34,14496.12,14841.11,669.91,9902876.37,14782.31,
1/8/18 17:00,14841.11,14946.75,14546.28,14830.11,667,9841246.71,14754.41,
1/8/18 18:00,14864.99,15101.41,14722.25,14908.69,583.02,8725905.69,14966.77,
1/8/18 19:00,14949.9,15164.72,14921.81,15101,453.54,6833430.85,15066.76,
1/8/18 20:00,15101.32,15151.33,14619.3,14951.34,628.07,9320942.24,14840.67,
1/8/18 21:00,14949.98,15050,14868.5,14960.41,233.35,3492335.61,14966.26,
1/8/18 22:00,14960.41,14982.66,14655.97,14732.88,455.39,6741922.73,14804.73,
1/8/18 23:00,14732.42,15000,14510,14999.99,558.61,8249203.65,14767.43,
1/9/18 0:00,14999.99,15179.68,14829.84,15179.68,366.93,5514437.76,15028.44,
1/9/18 1:00,15179.68,15318.99,14969.73,15272.36,294.06,4461080.15,15170.78,
1/9/18 2:00,15290.11,15290.11,15160,15274.69,203.62,3101733.85,15233.05,
1/9/18 3:00,15274.69,15329.36,15169.57,15200.27,178.16,2721769.1,15277.51,
1/9/18 4:00,15210.02,15360.95,15178.5,15353.8,122.32,1872093.97,15305.23,
1/9/18 5:00,15353.79,15367.18,14910.3,15040.54,433.89,6554000.4,15105.08,
1/9/18 6:00,15034.39,15150,14816.87,15020.58,371.37,5561762.72,14976.43,
